# SDSS DR7 selection function from McGreer et al. (2013)
# corrected for cosmology in M1450
# corrected for photometric and spectroscopic incompleteness
# this is only for the riz inclusion box and not for griz stellar locus outlier selection
# -> maybe not trustworthy at z<4.6, Richards et al. selection function is ~1 but McGreer's is ~0
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  283  4.775  -28.08  0.88896  0.0500  0.100
  284  4.775  -27.98  0.87994  0.0500  0.100
  285  4.775  -27.88  0.87994  0.0500  0.100
  286  4.775  -27.78  0.88445  0.0500  0.100
  287  4.775  -27.68  0.89799  0.0500  0.100
  288  4.775  -27.58  0.89347  0.0500  0.100
  289  4.775  -27.48  0.88896  0.0500  0.100
  290  4.775  -27.38  0.89799  0.0500  0.100
  291  4.775  -27.28  0.87091  0.0500  0.100
  292  4.775  -27.18  0.85737  0.0500  0.100
  293  4.775  -27.08  0.87543  0.0500  0.100
  294  4.775  -26.98  0.87091  0.0500  0.100
  295  4.775  -26.88  0.87543  0.0500  0.100
  296  4.775  -26.78  0.85286  0.0500  0.100
  297  4.775  -26.68  0.85737  0.0500  0.100
  298  4.775  -26.58  0.85737  0.0500  0.100
  299  4.775  -26.48  0.87543  0.0500  0.100
  300  4.775  -26.38  0.83481  0.0500  0.100
  301  4.775  -26.28  0.87543  0.0500  0.100
  302  4.775  -26.18  0.87543  0.0500  0.100
  303  4.775  -26.08  0.84835  0.0500  0.100
  304  4.775  -25.98  0.84835  0.0500  0.100
  305  4.775  -25.88  0.74456  0.0500  0.100
  306  4.775  -25.78  0.50089  0.0500  0.100
  307  4.775  -25.68  0.15794  0.0500  0.100
  308  4.775  -25.58  0.01805  0.0500  0.100
  309  4.775  -25.48  0.00451  0.0500  0.100
  310  4.775  -25.38  0.00000  0.0500  0.100
  311  4.775  -25.28  0.00000  0.0500  0.100
  312  4.775  -25.18  0.00000  0.0500  0.100
  313  4.775  -25.08  0.00000  0.0500  0.100
  314  4.775  -24.98  0.00000  0.0500  0.100
  315  4.775  -24.88  0.00000  0.0500  0.100
  316  4.775  -24.78  0.00000  0.0500  0.100
  317  4.775  -24.68  0.00000  0.0500  0.100
  318  4.775  -24.58  0.00000  0.0500  0.100
  319  4.825  -29.78  0.57309  0.0500  0.100
  320  4.825  -29.68  0.63626  0.0500  0.100
  321  4.825  -29.58  0.68139  0.0500  0.100
  322  4.825  -29.48  0.68139  0.0500  0.100
  323  4.825  -29.38  0.67236  0.0500  0.100
  324  4.825  -29.28  0.77615  0.0500  0.100
  325  4.825  -29.18  0.77164  0.0500  0.100
  326  4.825  -29.08  0.80774  0.0500  0.100
  327  4.825  -28.98  0.78969  0.0500  0.100
  328  4.825  -28.88  0.81676  0.0500  0.100
  329  4.825  -28.78  0.82579  0.0500  0.100
  330  4.825  -28.68  0.83481  0.0500  0.100
  331  4.825  -28.58  0.87994  0.0500  0.100
  332  4.825  -28.48  0.86640  0.0500  0.100
  333  4.825  -28.38  0.84384  0.0500  0.100
  334  4.825  -28.28  0.87091  0.0500  0.100
  335  4.825  -28.18  0.86640  0.0500  0.100
  336  4.825  -28.08  0.87543  0.0500  0.100
  337  4.825  -27.98  0.88445  0.0500  0.100
  338  4.825  -27.88  0.87994  0.0500  0.100
  339  4.825  -27.78  0.85737  0.0500  0.100
  340  4.825  -27.68  0.85286  0.0500  0.100
  341  4.825  -27.58  0.86189  0.0500  0.100
  342  4.825  -27.48  0.87994  0.0500  0.100
