# Yang et al. 2016, ApJ, 829, 33; selection function (their Fig 5) provided by Jinyi Yang
# corrected to cosmology H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# color selection function (Fig 5) corrected for image selection incompleteness (factor 0.97) and spectroscopic incompleteness (0.84 at zmag>19)
# listed below are total completeness values
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  508  4.875  -28.18  0.87876  0.0500  0.100
  509  4.875  -28.08  0.85013  0.0500  0.100
  510  4.875  -27.98  0.89413  0.0500  0.100
  511  4.875  -27.88  0.87148  0.0500  0.100
  512  4.875  -27.78  0.87729  0.0500  0.100
  513  4.875  -27.68  0.91759  0.0500  0.100
  514  4.875  -27.58  0.85790  0.0500  0.100
  515  4.875  -27.48  0.86438  0.0500  0.100
  516  4.875  -27.38  0.89467  0.0500  0.100
  517  4.875  -27.28  0.87349  0.0500  0.100
  518  4.875  -27.18  0.83967  0.0500  0.100
  519  4.875  -27.08  0.65006  0.0500  0.100
  520  4.875  -26.98  0.53706  0.0500  0.100
  521  4.875  -26.88  0.65819  0.0500  0.100
  522  4.875  -26.78  0.52662  0.0500  0.100
  523  4.875  -26.68  0.42528  0.0500  0.100
  524  4.875  -26.58  0.34494  0.0500  0.100
  525  4.875  -26.48  0.12709  0.0500  0.100
  526  4.875  -26.38  0.01681  0.0500  0.100
  527  4.875  -26.28  0.00000  0.0500  0.100
  528  4.875  -26.18  0.00000  0.0500  0.100
  529  4.875  -26.08  0.00000  0.0500  0.100
  530  4.875  -25.98  0.00000  0.0500  0.100
  531  4.875  -25.88  0.00000  0.0500  0.100
  532  4.875  -25.78  0.00000  0.0500  0.100
  533  4.875  -25.68  0.00000  0.0500  0.100
  534  4.875  -25.58  0.00000  0.0500  0.100
  535  4.875  -25.48  0.00000  0.0500  0.100
  536  4.875  -25.38  0.00000  0.0500  0.100
  537  4.875  -25.28  0.00000  0.0500  0.100
  538  4.875  -25.18  0.00000  0.0500  0.100
  539  4.875  -25.08  0.00000  0.0500  0.100
  540  4.875  -24.98  0.00000  0.0500  0.100
  541  4.925  -29.38  0.93347  0.0500  0.100
  542  4.925  -29.28  0.90340  0.0500  0.100
  543  4.925  -29.18  0.90393  0.0500  0.100
  544  4.925  -29.08  0.89235  0.0500  0.100
  545  4.925  -28.98  0.92144  0.0500  0.100
  546  4.925  -28.88  0.91023  0.0500  0.100
  547  4.925  -28.78  0.90127  0.0500  0.100
  548  4.925  -28.68  0.91883  0.0500  0.100
  549  4.925  -28.58  0.90385  0.0500  0.100
  550  4.925  -28.48  0.91121  0.0500  0.100
  551  4.925  -28.38  0.88499  0.0500  0.100
  552  4.925  -28.28  0.88328  0.0500  0.100
  553  4.925  -28.18  0.86999  0.0500  0.100
  554  4.925  -28.08  0.91403  0.0500  0.100
  555  4.925  -27.98  0.93093  0.0500  0.100
  556  4.925  -27.88  0.90545  0.0500  0.100
  557  4.925  -27.78  0.88641  0.0500  0.100
  558  4.925  -27.68  0.86829  0.0500  0.100
  559  4.925  -27.58  0.88244  0.0500  0.100
  560  4.925  -27.48  0.87180  0.0500  0.100
  561  4.925  -27.38  0.87218  0.0500  0.100
  562  4.925  -27.28  0.84043  0.0500  0.100
  563  4.925  -27.18  0.75518  0.0500  0.100
  564  4.925  -27.08  0.59283  0.0500  0.100
  565  4.925  -26.98  0.67990  0.0500  0.100
  566  4.925  -26.88  0.55027  0.0500  0.100
  567  4.925  -26.78  0.49458  0.0500  0.100
  568  4.925  -26.68  0.44486  0.0500  0.100
  569  4.925  -26.58  0.27993  0.0500  0.100
  570  4.925  -26.48  0.05622  0.0500  0.100
  571  4.925  -26.38  0.00261  0.0500  0.100
  572  4.925  -26.28  0.00000  0.0500  0.100
  573  4.925  -26.18  0.00000  0.0500  0.100
  574  4.925  -26.08  0.00000  0.0500  0.100
  575  4.925  -25.98  0.00000  0.0500  0.100
  576  4.925  -25.88  0.00000  0.0500  0.100
  577  4.925  -25.78  0.00000  0.0500  0.100
  578  4.925  -25.68  0.00000  0.0500  0.100
  579  4.925  -25.58  0.00000  0.0500  0.100
  580  4.925  -25.48  0.00000  0.0500  0.100
  581  4.925  -25.38  0.00000  0.0500  0.100
  582  4.925  -25.28  0.00000  0.0500  0.100
  583  4.925  -25.18  0.00000  0.0500  0.100
  584  4.925  -25.08  0.00000  0.0500  0.100
  585  4.925  -24.98  0.00000  0.0500  0.100
  586  4.975  -29.38  0.89198  0.0500  0.100
  587  4.975  -29.28  0.89106  0.0500  0.100
  588  4.975  -29.18  0.90462  0.0500  0.100
  589  4.975  -29.08  0.91632  0.0500  0.100
  590  4.975  -28.98  0.91315  0.0500  0.100
  591  4.975  -28.88  0.90559  0.0500  0.100
  592  4.975  -28.78  0.90233  0.0500  0.100
  593  4.975  -28.68  0.90696  0.0500  0.100
  594  4.975  -28.58  0.92300  0.0500  0.100
  595  4.975  -28.48  0.93143  0.0500  0.100
  596  4.975  -28.38  0.88498  0.0500  0.100
  597  4.975  -28.28  0.91404  0.0500  0.100
  598  4.975  -28.18  0.87564  0.0500  0.100
  599  4.975  -28.08  0.91245  0.0500  0.100
  600  4.975  -27.98  0.90186  0.0500  0.100
  601  4.975  -27.88  0.88681  0.0500  0.100
  602  4.975  -27.78  0.88420  0.0500  0.100
  603  4.975  -27.68  0.84865  0.0500  0.100
  604  4.975  -27.58  0.87640  0.0500  0.100
  605  4.975  -27.48  0.89382  0.0500  0.100
  606  4.975  -27.38  0.89033  0.0500  0.100
  607  4.975  -27.28  0.88373  0.0500  0.100
  608  4.975  -27.18  0.71096  0.0500  0.100
  609  4.975  -27.08  0.55281  0.0500  0.100
  610  4.975  -26.98  0.68886  0.0500  0.100
  611  4.975  -26.88  0.52533  0.0500  0.100
  612  4.975  -26.78  0.48860  0.0500  0.100
  613  4.975  -26.68  0.41331  0.0500  0.100
  614  4.975  -26.58  0.21864  0.0500  0.100
  615  4.975  -26.48  0.02801  0.0500  0.100
  616  4.975  -26.38  0.00000  0.0500  0.100
  617  4.975  -26.28  0.00000  0.0500  0.100
  618  4.975  -26.18  0.00000  0.0500  0.100
  619  4.975  -26.08  0.00000  0.0500  0.100
  620  4.975  -25.98  0.00000  0.0500  0.100
  621  4.975  -25.88  0.00000  0.0500  0.100
  622  4.975  -25.78  0.00000  0.0500  0.100
  623  4.975  -25.68  0.00000  0.0500  0.100
  624  4.975  -25.58  0.00000  0.0500  0.100
  625  4.975  -25.48  0.00000  0.0500  0.100
  626  4.975  -25.38  0.00000  0.0500  0.100
  627  4.975  -25.28  0.00000  0.0500  0.100
  628  4.975  -25.18  0.00000  0.0500  0.100
  629  4.975  -25.08  0.00000  0.0500  0.100
  630  4.975  -24.98  0.00000  0.0500  0.100
  631  5.025  -29.38  0.87246  0.0500  0.100
  632  5.025  -29.28  0.90034  0.0500  0.100
  633  5.025  -29.18  0.86943  0.0500  0.100
  634  5.025  -29.08  0.86706  0.0500  0.100
  635  5.025  -28.98  0.89573  0.0500  0.100
  636  5.025  -28.88  0.85836  0.0500  0.100
  637  5.025  -28.78  0.88130  0.0500  0.100
  638  5.025  -28.68  0.86667  0.0500  0.100
  639  5.025  -28.58  0.82920  0.0500  0.100
  640  5.025  -28.48  0.90613  0.0500  0.100
  641  5.025  -28.38  0.81764  0.0500  0.100
  642  5.025  -28.28  0.83969  0.0500  0.100
  643  5.025  -28.18  0.88147  0.0500  0.100
  644  5.025  -28.08  0.86282  0.0500  0.100
  645  5.025  -27.98  0.89976  0.0500  0.100
  646  5.025  -27.88  0.84734  0.0500  0.100
  647  5.025  -27.78  0.86373  0.0500  0.100
  648  5.025  -27.68  0.84319  0.0500  0.100
  649  5.025  -27.58  0.89371  0.0500  0.100
  650  5.025  -27.48  0.86822  0.0500  0.100
  651  5.025  -27.38  0.84382  0.0500  0.100
  652  5.025  -27.28  0.71772  0.0500  0.100
  653  5.025  -27.18  0.72289  0.0500  0.100
  654  5.025  -27.08  0.53729  0.0500  0.100
  655  5.025  -26.98  0.64292  0.0500  0.100
  656  5.025  -26.88  0.51142  0.0500  0.100
  657  5.025  -26.78  0.45147  0.0500  0.100
  658  5.025  -26.68  0.38951  0.0500  0.100
  659  5.025  -26.58  0.07684  0.0500  0.100
  660  5.025  -26.48  0.01202  0.0500  0.100
  661  5.025  -26.38  0.00000  0.0500  0.100
  662  5.025  -26.28  0.00000  0.0500  0.100
  663  5.025  -26.18  0.00000  0.0500  0.100
  664  5.025  -26.08  0.00000  0.0500  0.100
  665  5.025  -25.98  0.00000  0.0500  0.100
  666  5.025  -25.88  0.00000  0.0500  0.100
  667  5.025  -25.78  0.00000  0.0500  0.100
  668  5.025  -25.68  0.00000  0.0500  0.100
  669  5.025  -25.58  0.00000  0.0500  0.100
  670  5.025  -25.48  0.00000  0.0500  0.100
  671  5.025  -25.38  0.00000  0.0500  0.100
  672  5.025  -25.28  0.00000  0.0500  0.100
  673  5.025  -25.18  0.00000  0.0500  0.100
  674  5.025  -25.08  0.00000  0.0500  0.100
  675  5.025  -24.98  0.00000  0.0500  0.100
  676  5.075  -29.38  0.72138  0.0500  0.100
  677  5.075  -29.28  0.76997  0.0500  0.100
  678  5.075  -29.18  0.75385  0.0500  0.100
  679  5.075  -29.08  0.77595  0.0500  0.100
  680  5.075  -28.98  0.72359  0.0500  0.100
  681  5.075  -28.88  0.79619  0.0500  0.100
  682  5.075  -28.78  0.80393  0.0500  0.100
  683  5.075  -28.68  0.78623  0.0500  0.100
  684  5.075  -28.58  0.78259  0.0500  0.100
  685  5.075  -28.48  0.78485  0.0500  0.100
  686  5.075  -28.38  0.75256  0.0500  0.100
  687  5.075  -28.28  0.72348  0.0500  0.100
  688  5.075  -28.18  0.76110  0.0500  0.100
  689  5.075  -28.08  0.77836  0.0500  0.100
  690  5.075  -27.98  0.82938  0.0500  0.100
  691  5.075  -27.88  0.75587  0.0500  0.100
  692  5.075  -27.78  0.82160  0.0500  0.100
  693  5.075  -27.68  0.78626  0.0500  0.100
  694  5.075  -27.58  0.77179  0.0500  0.100
  695  5.075  -27.48  0.80878  0.0500  0.100
  696  5.075  -27.38  0.80205  0.0500  0.100
  697  5.075  -27.28  0.67982  0.0500  0.100
  698  5.075  -27.18  0.50237  0.0500  0.100
  699  5.075  -27.08  0.64352  0.0500  0.100
  700  5.075  -26.98  0.48422  0.0500  0.100
  701  5.075  -26.88  0.46560  0.0500  0.100
  702  5.075  -26.78  0.38478  0.0500  0.100
  703  5.075  -26.68  0.24502  0.0500  0.100
  704  5.075  -26.58  0.03564  0.0500  0.100
  705  5.075  -26.48  0.00266  0.0500  0.100
  706  5.075  -26.38  0.00000  0.0500  0.100
  707  5.075  -26.28  0.00000  0.0500  0.100
  708  5.075  -26.18  0.00000  0.0500  0.100
  709  5.075  -26.08  0.00000  0.0500  0.100
  710  5.075  -25.98  0.00000  0.0500  0.100
  711  5.075  -25.88  0.00000  0.0500  0.100
  712  5.075  -25.78  0.00000  0.0500  0.100
  713  5.075  -25.68  0.00000  0.0500  0.100
  714  5.075  -25.58  0.00000  0.0500  0.100
  715  5.075  -25.48  0.00000  0.0500  0.100
  716  5.075  -25.38  0.00000  0.0500  0.100
  717  5.075  -25.28  0.00000  0.0500  0.100
  718  5.075  -25.18  0.00000  0.0500  0.100
  719  5.075  -25.08  0.00000  0.0500  0.100
  720  5.075  -24.98  0.00000  0.0500  0.100
  721  5.125  -29.38  0.59376  0.0500  0.100
  722  5.125  -29.28  0.54866  0.0500  0.100
  723  5.125  -29.18  0.62076  0.0500  0.100
  724  5.125  -29.08  0.55425  0.0500  0.100
  725  5.125  -28.98  0.56805  0.0500  0.100
  726  5.125  -28.88  0.58502  0.0500  0.100
  727  5.125  -28.78  0.60290  0.0500  0.100
  728  5.125  -28.68  0.53881  0.0500  0.100
  729  5.125  -28.58  0.61328  0.0500  0.100
  730  5.125  -28.48  0.59181  0.0500  0.100
  731  5.125  -28.38  0.58485  0.0500  0.100
  732  5.125  -28.28  0.62605  0.0500  0.100
  733  5.125  -28.18  0.62076  0.0500  0.100
  734  5.125  -28.08  0.62524  0.0500  0.100
  735  5.125  -27.98  0.64441  0.0500  0.100
  736  5.125  -27.88  0.63202  0.0500  0.100
  737  5.125  -27.78  0.70024  0.0500  0.100
  738  5.125  -27.68  0.68243  0.0500  0.100
  739  5.125  -27.58  0.68377  0.0500  0.100
  740  5.125  -27.48  0.68816  0.0500  0.100
  741  5.125  -27.38  0.55801  0.0500  0.100
  742  5.125  -27.28  0.57595  0.0500  0.100
  743  5.125  -27.18  0.44920  0.0500  0.100
  744  5.125  -27.08  0.53913  0.0500  0.100
  745  5.125  -26.98  0.41809  0.0500  0.100
  746  5.125  -26.88  0.39703  0.0500  0.100
  747  5.125  -26.78  0.39774  0.0500  0.100
  748  5.125  -26.68  0.15933  0.0500  0.100
  749  5.125  -26.58  0.02426  0.0500  0.100
  750  5.125  -26.48  0.00304  0.0500  0.100
  751  5.125  -26.38  0.00000  0.0500  0.100
  752  5.125  -26.28  0.00000  0.0500  0.100
  753  5.125  -26.18  0.00000  0.0500  0.100
  754  5.125  -26.08  0.00000  0.0500  0.100
  755  5.125  -25.98  0.00000  0.0500  0.100
  756  5.125  -25.88  0.00000  0.0500  0.100
  757  5.125  -25.78  0.00000  0.0500  0.100
  758  5.125  -25.68  0.00000  0.0500  0.100
  759  5.125  -25.58  0.00000  0.0500  0.100
  760  5.125  -25.48  0.00000  0.0500  0.100
  761  5.125  -25.38  0.00000  0.0500  0.100
  762  5.125  -25.28  0.00000  0.0500  0.100
  763  5.125  -25.18  0.00000  0.0500  0.100
  764  5.125  -25.08  0.00000  0.0500  0.100
  765  5.125  -24.98  0.00000  0.0500  0.100
  766  5.175  -29.38  0.33042  0.0500  0.100
  767  5.175  -29.28  0.28191  0.0500  0.100
  768  5.175  -29.18  0.29392  0.0500  0.100
  769  5.175  -29.08  0.36437  0.0500  0.100
  770  5.175  -28.98  0.38609  0.0500  0.100
  771  5.175  -28.88  0.42775  0.0500  0.100
  772  5.175  -28.78  0.39587  0.0500  0.100
  773  5.175  -28.68  0.41496  0.0500  0.100
  774  5.175  -28.58  0.41563  0.0500  0.100
  775  5.175  -28.48  0.39300  0.0500  0.100
  776  5.175  -28.38  0.42487  0.0500  0.100
  777  5.175  -28.28  0.44210  0.0500  0.100
  778  5.175  -28.18  0.45218  0.0500  0.100
  779  5.175  -28.08  0.51599  0.0500  0.100
  780  5.175  -27.98  0.46728  0.0500  0.100
  781  5.175  -27.88  0.42293  0.0500  0.100
  782  5.175  -27.78  0.48907  0.0500  0.100
  783  5.175  -27.68  0.51693  0.0500  0.100
  784  5.175  -27.58  0.46402  0.0500  0.100
  785  5.175  -27.48  0.49112  0.0500  0.100
  786  5.175  -27.38  0.45940  0.0500  0.100
  787  5.175  -27.28  0.43574  0.0500  0.100
  788  5.175  -27.18  0.35642  0.0500  0.100
  789  5.175  -27.08  0.40142  0.0500  0.100
  790  5.175  -26.98  0.30837  0.0500  0.100
  791  5.175  -26.88  0.32744  0.0500  0.100
  792  5.175  -26.78  0.27088  0.0500  0.100
  793  5.175  -26.68  0.08279  0.0500  0.100
  794  5.175  -26.58  0.00000  0.0500  0.100
  795  5.175  -26.48  0.00000  0.0500  0.100
  796  5.175  -26.38  0.00000  0.0500  0.100
  797  5.175  -26.28  0.00000  0.0500  0.100
  798  5.175  -26.18  0.00000  0.0500  0.100
  799  5.175  -26.08  0.00000  0.0500  0.100
  800  5.175  -25.98  0.00000  0.0500  0.100
  801  5.175  -25.88  0.00000  0.0500  0.100
  802  5.175  -25.78  0.00000  0.0500  0.100
  803  5.175  -25.68  0.00000  0.0500  0.100
  804  5.175  -25.58  0.00000  0.0500  0.100
  805  5.175  -25.48  0.00000  0.0500  0.100
  806  5.175  -25.38  0.00000  0.0500  0.100
  807  5.175  -25.28  0.00000  0.0500  0.100
  808  5.175  -25.18  0.00000  0.0500  0.100
  809  5.175  -25.08  0.00000  0.0500  0.100
  810  5.175  -24.98  0.00000  0.0500  0.100
  811  5.225  -29.38  0.19924  0.0500  0.100
  812  5.225  -29.28  0.20717  0.0500  0.100
  813  5.225  -29.18  0.23048  0.0500  0.100
  814  5.225  -29.08  0.22383  0.0500  0.100
  815  5.225  -28.98  0.23204  0.0500  0.100
  816  5.225  -28.88  0.23297  0.0500  0.100
  817  5.225  -28.78  0.15908  0.0500  0.100
  818  5.225  -28.68  0.22225  0.0500  0.100
  819  5.225  -28.58  0.19200  0.0500  0.100
  820  5.225  -28.48  0.27153  0.0500  0.100
  821  5.225  -28.38  0.23602  0.0500  0.100
  822  5.225  -28.28  0.29611  0.0500  0.100
  823  5.225  -28.18  0.23858  0.0500  0.100
  824  5.225  -28.08  0.30959  0.0500  0.100
  825  5.225  -27.98  0.32156  0.0500  0.100
  826  5.225  -27.88  0.27606  0.0500  0.100
  827  5.225  -27.78  0.31963  0.0500  0.100
  828  5.225  -27.68  0.28625  0.0500  0.100
  829  5.225  -27.58  0.33889  0.0500  0.100
  830  5.225  -27.48  0.34894  0.0500  0.100
  831  5.225  -27.38  0.28402  0.0500  0.100
  832  5.225  -27.28  0.28902  0.0500  0.100
  833  5.225  -27.18  0.26215  0.0500  0.100
  834  5.225  -27.08  0.26013  0.0500  0.100
  835  5.225  -26.98  0.22335  0.0500  0.100
  836  5.225  -26.88  0.21406  0.0500  0.100
  837  5.225  -26.78  0.14455  0.0500  0.100
  838  5.225  -26.68  0.03088  0.0500  0.100
  839  5.225  -26.58  0.00643  0.0500  0.100
  840  5.225  -26.48  0.00000  0.0500  0.100
  841  5.225  -26.38  0.00000  0.0500  0.100
  842  5.225  -26.28  0.00000  0.0500  0.100
  843  5.225  -26.18  0.00000  0.0500  0.100
  844  5.225  -26.08  0.00000  0.0500  0.100
  845  5.225  -25.98  0.00000  0.0500  0.100
  846  5.225  -25.88  0.00000  0.0500  0.100
  847  5.225  -25.78  0.00000  0.0500  0.100
  848  5.225  -25.68  0.00000  0.0500  0.100
  849  5.225  -25.58  0.00000  0.0500  0.100
  850  5.225  -25.48  0.00000  0.0500  0.100
  851  5.225  -25.38  0.00000  0.0500  0.100
  852  5.225  -25.28  0.00000  0.0500  0.100
  853  5.225  -25.18  0.00000  0.0500  0.100
  854  5.225  -25.08  0.00000  0.0500  0.100
  855  5.225  -24.98  0.00000  0.0500  0.100
  856  5.275  -29.38  0.10674  0.0500  0.100
  857  5.275  -29.28  0.12188  0.0500  0.100
  858  5.275  -29.18  0.10156  0.0500  0.100
  859  5.275  -29.08  0.17635  0.0500  0.100
  860  5.275  -28.98  0.15241  0.0500  0.100
  861  5.275  -28.88  0.17773  0.0500  0.100
  862  5.275  -28.78  0.21278  0.0500  0.100
  863  5.275  -28.68  0.12608  0.0500  0.100
  864  5.275  -28.58  0.25829  0.0500  0.100
  865  5.275  -28.48  0.20390  0.0500  0.100
  866  5.275  -28.38  0.18910  0.0500  0.100
  867  5.275  -28.28  0.17416  0.0500  0.100
  868  5.275  -28.18  0.18624  0.0500  0.100
  869  5.275  -28.08  0.26189  0.0500  0.100
  870  5.275  -27.98  0.17760  0.0500  0.100
  871  5.275  -27.88  0.24857  0.0500  0.100
  872  5.275  -27.78  0.27050  0.0500  0.100
  873  5.275  -27.68  0.28202  0.0500  0.100
  874  5.275  -27.58  0.31449  0.0500  0.100
  875  5.275  -27.48  0.27465  0.0500  0.100
  876  5.275  -27.38  0.23523  0.0500  0.100
  877  5.275  -27.28  0.19937  0.0500  0.100
  878  5.275  -27.18  0.20910  0.0500  0.100
  879  5.275  -27.08  0.21093  0.0500  0.100
  880  5.275  -26.98  0.21897  0.0500  0.100
  881  5.275  -26.88  0.19163  0.0500  0.100
  882  5.275  -26.78  0.09146  0.0500  0.100
  883  5.275  -26.68  0.01545  0.0500  0.100
  884  5.275  -26.58  0.00000  0.0500  0.100
  885  5.275  -26.48  0.00000  0.0500  0.100
  886  5.275  -26.38  0.00000  0.0500  0.100
  887  5.275  -26.28  0.00000  0.0500  0.100
  888  5.275  -26.18  0.00000  0.0500  0.100
  889  5.275  -26.08  0.00000  0.0500  0.100
  890  5.275  -25.98  0.00000  0.0500  0.100
  891  5.275  -25.88  0.00000  0.0500  0.100
  892  5.275  -25.78  0.00000  0.0500  0.100
  893  5.275  -25.68  0.00000  0.0500  0.100
  894  5.275  -25.58  0.00000  0.0500  0.100
  895  5.275  -25.48  0.00000  0.0500  0.100
  896  5.275  -25.38  0.00000  0.0500  0.100
  897  5.275  -25.28  0.00000  0.0500  0.100
  898  5.275  -25.18  0.00000  0.0500  0.100
  899  5.275  -25.08  0.00000  0.0500  0.100
  900  5.275  -24.98  0.00000  0.0500  0.100
  901  5.325  -29.38  0.05389  0.0500  0.100
  902  5.325  -29.28  0.09500  0.0500  0.100
  903  5.325  -29.18  0.08394  0.0500  0.100
  904  5.325  -29.08  0.09141  0.0500  0.100
  905  5.325  -28.98  0.10943  0.0500  0.100
  906  5.325  -28.88  0.10669  0.0500  0.100
  907  5.325  -28.78  0.10831  0.0500  0.100
  908  5.325  -28.68  0.08353  0.0500  0.100
  909  5.325  -28.58  0.07656  0.0500  0.100
  910  5.325  -28.48  0.11409  0.0500  0.100
  911  5.325  -28.38  0.13200  0.0500  0.100
  912  5.325  -28.28  0.13156  0.0500  0.100
  913  5.325  -28.18  0.13090  0.0500  0.100
  914  5.325  -28.08  0.15487  0.0500  0.100
  915  5.325  -27.98  0.11258  0.0500  0.100
  916  5.325  -27.88  0.23731  0.0500  0.100
  917  5.325  -27.78  0.18472  0.0500  0.100
  918  5.325  -27.68  0.19774  0.0500  0.100
  919  5.325  -27.58  0.21350  0.0500  0.100
  920  5.325  -27.48  0.18446  0.0500  0.100
  921  5.325  -27.38  0.20882  0.0500  0.100
  922  5.325  -27.28  0.15174  0.0500  0.100
  923  5.325  -27.18  0.23412  0.0500  0.100
  924  5.325  -27.08  0.18952  0.0500  0.100
  925  5.325  -26.98  0.19850  0.0500  0.100
  926  5.325  -26.88  0.14652  0.0500  0.100
  927  5.325  -26.78  0.05324  0.0500  0.100
  928  5.325  -26.68  0.01195  0.0500  0.100
  929  5.325  -26.58  0.00000  0.0500  0.100
  930  5.325  -26.48  0.00000  0.0500  0.100
  931  5.325  -26.38  0.00000  0.0500  0.100
  932  5.325  -26.28  0.00000  0.0500  0.100
  933  5.325  -26.18  0.00000  0.0500  0.100
  934  5.325  -26.08  0.00000  0.0500  0.100
  935  5.325  -25.98  0.00000  0.0500  0.100
  936  5.325  -25.88  0.00000  0.0500  0.100
  937  5.325  -25.78  0.00000  0.0500  0.100
  938  5.325  -25.68  0.00000  0.0500  0.100
  939  5.325  -25.58  0.00000  0.0500  0.100
  940  5.325  -25.48  0.00000  0.0500  0.100
  941  5.325  -25.38  0.00000  0.0500  0.100
  942  5.325  -25.28  0.00000  0.0500  0.100
  943  5.325  -25.18  0.00000  0.0500  0.100
  944  5.325  -25.08  0.00000  0.0500  0.100
  945  5.325  -24.98  0.00000  0.0500  0.100
  946  5.375  -29.38  0.01386  0.0500  0.100
  947  5.375  -29.28  0.00490  0.0500  0.100
  948  5.375  -29.18  0.00480  0.0500  0.100
  949  5.375  -29.08  0.02984  0.0500  0.100
  950  5.375  -28.98  0.01462  0.0500  0.100
  951  5.375  -28.88  0.00510  0.0500  0.100
  952  5.375  -28.78  0.01839  0.0500  0.100
  953  5.375  -28.68  0.02593  0.0500  0.100
  954  5.375  -28.58  0.03748  0.0500  0.100
  955  5.375  -28.48  0.00519  0.0500  0.100
  956  5.375  -28.38  0.02880  0.0500  0.100
  957  5.375  -28.28  0.03394  0.0500  0.100
  958  5.375  -28.18  0.05817  0.0500  0.100
  959  5.375  -28.08  0.05732  0.0500  0.100
  960  5.375  -27.98  0.03820  0.0500  0.100
  961  5.375  -27.88  0.05357  0.0500  0.100
  962  5.375  -27.78  0.05382  0.0500  0.100
  963  5.375  -27.68  0.06666  0.0500  0.100
  964  5.375  -27.58  0.05744  0.0500  0.100
  965  5.375  -27.48  0.07892  0.0500  0.100
  966  5.375  -27.38  0.08699  0.0500  0.100
  967  5.375  -27.28  0.06992  0.0500  0.100
  968  5.375  -27.18  0.08676  0.0500  0.100
  969  5.375  -27.08  0.03538  0.0500  0.100
  970  5.375  -26.98  0.09843  0.0500  0.100
  971  5.375  -26.88  0.05665  0.0500  0.100
  972  5.375  -26.78  0.02204  0.0500  0.100
  973  5.375  -26.68  0.00000  0.0500  0.100
  974  5.375  -26.58  0.00000  0.0500  0.100
  975  5.375  -26.48  0.00000  0.0500  0.100
  976  5.375  -26.38  0.00000  0.0500  0.100
  977  5.375  -26.28  0.00000  0.0500  0.100
  978  5.375  -26.18  0.00000  0.0500  0.100
  979  5.375  -26.08  0.00000  0.0500  0.100
  980  5.375  -25.98  0.00000  0.0500  0.100
  981  5.375  -25.88  0.00000  0.0500  0.100
  982  5.375  -25.78  0.00000  0.0500  0.100
  983  5.375  -25.68  0.00000  0.0500  0.100
  984  5.375  -25.58  0.00000  0.0500  0.100
  985  5.375  -25.48  0.00000  0.0500  0.100
  986  5.375  -25.38  0.00000  0.0500  0.100
  987  5.375  -25.28  0.00000  0.0500  0.100
  988  5.375  -25.18  0.00000  0.0500  0.100
  989  5.375  -25.08  0.00000  0.0500  0.100
  990  5.375  -24.98  0.00000  0.0500  0.100
  991  5.425  -29.38  0.00000  0.0500  0.100
  992  5.425  -29.28  0.00000  0.0500  0.100
  993  5.425  -29.18  0.00000  0.0500  0.100
  994  5.425  -29.08  0.00000  0.0500  0.100
  995  5.425  -28.98  0.00000  0.0500  0.100
  996  5.425  -28.88  0.00000  0.0500  0.100
  997  5.425  -28.78  0.00497  0.0500  0.100
  998  5.425  -28.68  0.00000  0.0500  0.100
  999  5.425  -28.58  0.00000  0.0500  0.100
 1000  5.425  -28.48  0.00480  0.0500  0.100
 1001  5.425  -28.38  0.00505  0.0500  0.100
 1002  5.425  -28.28  0.00500  0.0500  0.100
 1003  5.425  -28.18  0.00468  0.0500  0.100
 1004  5.425  -28.08  0.00000  0.0500  0.100
 1005  5.425  -27.98  0.01812  0.0500  0.100
 1006  5.425  -27.88  0.00000  0.0500  0.100
 1007  5.425  -27.78  0.00499  0.0500  0.100
 1008  5.425  -27.68  0.00471  0.0500  0.100
 1009  5.425  -27.58  0.00813  0.0500  0.100
 1010  5.425  -27.48  0.00429  0.0500  0.100
 1011  5.425  -27.38  0.01235  0.0500  0.100
 1012  5.425  -27.28  0.02197  0.0500  0.100
 1013  5.425  -27.18  0.01660  0.0500  0.100
 1014  5.425  -27.08  0.01574  0.0500  0.100
 1015  5.425  -26.98  0.00313  0.0500  0.100
 1016  5.425  -26.88  0.01018  0.0500  0.100
 1017  5.425  -26.78  0.00000  0.0500  0.100
 1018  5.425  -26.68  0.00000  0.0500  0.100
 1019  5.425  -26.58  0.00000  0.0500  0.100
 1020  5.425  -26.48  0.00000  0.0500  0.100
 1021  5.425  -26.38  0.00000  0.0500  0.100
 1022  5.425  -26.28  0.00000  0.0500  0.100
 1023  5.425  -26.18  0.00000  0.0500  0.100
 1024  5.425  -26.08  0.00000  0.0500  0.100
 1025  5.425  -25.98  0.00000  0.0500  0.100
 1026  5.425  -25.88  0.00000  0.0500  0.100
 1027  5.425  -25.78  0.00000  0.0500  0.100
 1028  5.425  -25.68  0.00000  0.0500  0.100
 1029  5.425  -25.58  0.00000  0.0500  0.100
 1030  5.425  -25.48  0.00000  0.0500  0.100
 1031  5.425  -25.38  0.00000  0.0500  0.100
 1032  5.425  -25.28  0.00000  0.0500  0.100
 1033  5.425  -25.18  0.00000  0.0500  0.100
