# Selection function for SDSS Overlap Region z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  289  6.000  -27.50  0.00000  0.0500  0.100
  290  6.000  -27.40  0.00000  0.0500  0.100
  291  6.000  -27.30  0.00200  0.0500  0.100
  292  6.000  -27.20  0.00500  0.0500  0.100
  293  6.000  -27.10  0.02200  0.0500  0.100
  294  6.000  -27.00  0.06700  0.0500  0.100
  295  6.000  -26.90  0.14000  0.0500  0.100
  296  6.000  -26.80  0.24400  0.0500  0.100
  297  6.000  -26.70  0.38400  0.0500  0.100
  298  6.000  -26.60  0.52100  0.0500  0.100
  299  6.000  -26.50  0.63400  0.0500  0.100
  300  6.000  -26.40  0.68900  0.0500  0.100
  301  6.000  -26.30  0.66000  0.0500  0.100
  302  6.000  -26.20  0.56800  0.0500  0.100
  303  6.000  -26.10  0.40600  0.0500  0.100
  304  6.000  -26.00  0.20600  0.0500  0.100
  305  6.000  -25.90  0.05300  0.0500  0.100
  306  6.000  -25.80  0.00700  0.0500  0.100
  307  6.000  -25.70  0.00100  0.0500  0.100
  308  6.000  -25.60  0.00000  0.0500  0.100
  309  6.000  -25.50  0.00000  0.0500  0.100
  310  6.000  -25.40  0.00000  0.0500  0.100
  311  6.000  -25.30  0.00000  0.0500  0.100
  312  6.000  -25.20  0.00000  0.0500  0.100
  313  6.000  -25.10  0.00000  0.0500  0.100
  314  6.000  -25.00  0.00000  0.0500  0.100
  315  6.000  -24.90  0.00000  0.0500  0.100
  316  6.050  -28.30  0.00000  0.0500  0.100
  317  6.050  -28.20  0.00000  0.0500  0.100
  318  6.050  -28.10  0.00000  0.0500  0.100
  319  6.050  -28.00  0.00000  0.0500  0.100
  320  6.050  -27.90  0.00000  0.0500  0.100
  321  6.050  -27.80  0.00000  0.0500  0.100
  322  6.050  -27.70  0.00000  0.0500  0.100
  323  6.050  -27.60  0.00000  0.0500  0.100
  324  6.050  -27.50  0.00000  0.0500  0.100
  325  6.050  -27.40  0.00100  0.0500  0.100
  326  6.050  -27.30  0.00500  0.0500  0.100
  327  6.050  -27.20  0.01800  0.0500  0.100
  328  6.050  -27.10  0.04900  0.0500  0.100
