# SDSS selection function (Richards et al. 2006), z>3.6
# M1450 computed with Beta's template, K correction uncertain at z>4.7 (Lya emission and forest in i band)
# selection function corrected for photometric incompleteness
# z>4.7 selection function differs significantly (factor ~2) from McGreer et al. 2013
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  240  3.850  -28.08  0.94050  0.0500  0.100
  241  3.850  -27.98  0.94050  0.0500  0.100
  242  3.850  -27.88  0.94050  0.0500  0.100
  243  3.850  -27.78  0.94050  0.0500  0.100
  244  3.850  -27.68  0.94050  0.0500  0.100
  245  3.850  -27.58  0.93575  0.0500  0.100
  246  3.850  -27.48  0.94050  0.0500  0.100
  247  3.850  -27.38  0.94050  0.0500  0.100
  248  3.850  -27.28  0.94050  0.0500  0.100
  249  3.850  -27.18  0.93005  0.0500  0.100
  250  3.850  -27.08  0.94050  0.0500  0.100
  251  3.850  -26.98  0.93575  0.0500  0.100
  252  3.850  -26.88  0.94050  0.0500  0.100
  253  3.850  -26.78  0.93005  0.0500  0.100
  254  3.850  -26.68  0.91770  0.0500  0.100
  255  3.850  -26.58  0.92245  0.0500  0.100
  256  3.850  -26.48  0.90535  0.0500  0.100
  257  3.850  -26.38  0.90250  0.0500  0.100
  258  3.850  -26.28  0.90725  0.0500  0.100
  259  3.850  -26.18  0.88160  0.0500  0.100
  260  3.850  -26.08  0.89110  0.0500  0.100
  261  3.850  -25.98  0.88540  0.0500  0.100
  262  3.850  -25.88  0.91200  0.0500  0.100
  263  3.850  -25.78  0.87780  0.0500  0.100
  264  3.850  -25.68  0.86165  0.0500  0.100
  265  3.850  -25.58  0.86165  0.0500  0.100
  266  3.900  -30.80  0.95000  0.0500  0.100
  267  3.900  -30.70  0.94525  0.0500  0.100
  268  3.900  -30.60  0.94525  0.0500  0.100
  269  3.900  -30.50  0.95000  0.0500  0.100
  270  3.900  -30.40  0.94525  0.0500  0.100
  271  3.900  -30.30  0.94525  0.0500  0.100
  272  3.900  -30.20  0.94525  0.0500  0.100
  273  3.900  -30.10  0.94525  0.0500  0.100
  274  3.900  -30.00  0.94525  0.0500  0.100
  275  3.900  -29.90  0.95000  0.0500  0.100
  276  3.900  -29.80  0.94525  0.0500  0.100
  277  3.900  -29.70  0.94525  0.0500  0.100
  278  3.900  -29.60  0.94525  0.0500  0.100
  279  3.900  -29.50  0.94525  0.0500  0.100
  280  3.900  -29.40  0.94525  0.0500  0.100
  281  3.900  -29.30  0.94525  0.0500  0.100
  282  3.900  -29.20  0.95000  0.0500  0.100
  283  3.900  -29.10  0.95000  0.0500  0.100
  284  3.900  -29.00  0.95000  0.0500  0.100
  285  3.900  -28.90  0.94525  0.0500  0.100
  286  3.900  -28.80  0.95000  0.0500  0.100
  287  3.900  -28.70  0.94525  0.0500  0.100
  288  3.900  -28.60  0.94525  0.0500  0.100
  289  3.900  -28.50  0.94525  0.0500  0.100
  290  3.900  -28.40  0.94525  0.0500  0.100
  291  3.900  -28.30  0.94525  0.0500  0.100
  292  3.900  -28.20  0.94525  0.0500  0.100
  293  3.900  -28.10  0.94525  0.0500  0.100
  294  3.900  -28.00  0.94525  0.0500  0.100
  295  3.900  -27.90  0.95000  0.0500  0.100
  296  3.900  -27.80  0.94525  0.0500  0.100
  297  3.900  -27.70  0.95000  0.0500  0.100
  298  3.900  -27.60  0.94525  0.0500  0.100
  299  3.900  -27.50  0.94525  0.0500  0.100
  300  3.900  -27.40  0.94525  0.0500  0.100
  301  3.900  -27.30  0.94525  0.0500  0.100
  302  3.900  -27.20  0.94525  0.0500  0.100
  303  3.900  -27.10  0.94525  0.0500  0.100
  304  3.900  -27.00  0.94525  0.0500  0.100
  305  3.900  -26.90  0.94525  0.0500  0.100
  306  3.900  -26.80  0.94525  0.0500  0.100
  307  3.900  -26.70  0.94525  0.0500  0.100
  308  3.900  -26.60  0.94050  0.0500  0.100
  309  3.900  -26.50  0.94050  0.0500  0.100
  310  3.900  -26.40  0.94525  0.0500  0.100
  311  3.900  -26.30  0.94050  0.0500  0.100
  312  3.900  -26.20  0.94525  0.0500  0.100
  313  3.900  -26.10  0.93575  0.0500  0.100
  314  3.900  -26.00  0.92625  0.0500  0.100
  315  3.900  -25.90  0.94050  0.0500  0.100
  316  3.900  -25.80  0.92055  0.0500  0.100
  317  3.900  -25.70  0.91105  0.0500  0.100
  318  3.900  -25.60  0.91105  0.0500  0.100
  319  3.950  -30.83  0.94050  0.0500  0.100
  320  3.950  -30.73  0.94050  0.0500  0.100
  321  3.950  -30.63  0.94050  0.0500  0.100
  322  3.950  -30.53  0.94050  0.0500  0.100
  323  3.950  -30.43  0.93575  0.0500  0.100
  324  3.950  -30.33  0.93575  0.0500  0.100
  325  3.950  -30.23  0.93575  0.0500  0.100
  326  3.950  -30.13  0.93575  0.0500  0.100
  327  3.950  -30.03  0.93575  0.0500  0.100
  328  3.950  -29.93  0.93575  0.0500  0.100
  329  3.950  -29.83  0.93575  0.0500  0.100
  330  3.950  -29.73  0.93575  0.0500  0.100
  331  3.950  -29.63  0.93575  0.0500  0.100
  332  3.950  -29.53  0.93575  0.0500  0.100
  333  3.950  -29.43  0.93575  0.0500  0.100
  334  3.950  -29.33  0.93575  0.0500  0.100
  335  3.950  -29.23  0.93575  0.0500  0.100
  336  3.950  -29.13  0.93575  0.0500  0.100
  337  3.950  -29.03  0.93575  0.0500  0.100
  338  3.950  -28.93  0.93575  0.0500  0.100
  339  3.950  -28.83  0.94050  0.0500  0.100
  340  3.950  -28.73  0.93575  0.0500  0.100
  341  3.950  -28.63  0.93575  0.0500  0.100
  342  3.950  -28.53  0.93575  0.0500  0.100
  343  3.950  -28.43  0.94050  0.0500  0.100
  344  3.950  -28.33  0.93575  0.0500  0.100
  345  3.950  -28.23  0.93575  0.0500  0.100
  346  3.950  -28.13  0.94050  0.0500  0.100
  347  3.950  -28.03  0.93575  0.0500  0.100
  348  3.950  -27.93  0.94050  0.0500  0.100
  349  3.950  -27.83  0.94050  0.0500  0.100
  350  3.950  -27.73  0.93575  0.0500  0.100
  351  3.950  -27.63  0.93575  0.0500  0.100
  352  3.950  -27.53  0.93575  0.0500  0.100
  353  3.950  -27.43  0.94050  0.0500  0.100
  354  3.950  -27.33  0.93575  0.0500  0.100
  355  3.950  -27.23  0.94525  0.0500  0.100
  356  3.950  -27.13  0.93005  0.0500  0.100
  357  3.950  -27.03  0.94525  0.0500  0.100
  358  3.950  -26.93  0.94050  0.0500  0.100
  359  3.950  -26.83  0.93575  0.0500  0.100
  360  3.950  -26.73  0.92435  0.0500  0.100
  361  3.950  -26.63  0.93670  0.0500  0.100
  362  3.950  -26.53  0.93575  0.0500  0.100
  363  3.950  -26.43  0.92530  0.0500  0.100
  364  3.950  -26.33  0.93575  0.0500  0.100
  365  3.950  -26.23  0.92625  0.0500  0.100
  366  3.950  -26.13  0.92150  0.0500  0.100
  367  3.950  -26.03  0.91960  0.0500  0.100
  368  3.950  -25.93  0.91770  0.0500  0.100
  369  3.950  -25.83  0.91960  0.0500  0.100
  370  3.950  -25.73  0.90915  0.0500  0.100
  371  3.950  -25.63  0.90915  0.0500  0.100
  372  4.000  -30.85  0.95000  0.0500  0.100
  373  4.000  -30.75  0.95000  0.0500  0.100
  374  4.000  -30.65  0.95000  0.0500  0.100
  375  4.000  -30.55  0.95000  0.0500  0.100
  376  4.000  -30.45  0.95000  0.0500  0.100
  377  4.000  -30.35  0.95000  0.0500  0.100
  378  4.000  -30.25  0.95000  0.0500  0.100
  379  4.000  -30.15  0.94525  0.0500  0.100
  380  4.000  -30.05  0.95000  0.0500  0.100
  381  4.000  -29.95  0.95000  0.0500  0.100
  382  4.000  -29.85  0.95000  0.0500  0.100
  383  4.000  -29.75  0.95000  0.0500  0.100
  384  4.000  -29.65  0.95000  0.0500  0.100
  385  4.000  -29.55  0.95000  0.0500  0.100
  386  4.000  -29.45  0.94525  0.0500  0.100
  387  4.000  -29.35  0.94525  0.0500  0.100
  388  4.000  -29.25  0.95000  0.0500  0.100
  389  4.000  -29.15  0.95000  0.0500  0.100
  390  4.000  -29.05  0.95000  0.0500  0.100
  391  4.000  -28.95  0.95000  0.0500  0.100
  392  4.000  -28.85  0.94525  0.0500  0.100
  393  4.000  -28.75  0.95000  0.0500  0.100
  394  4.000  -28.65  0.95000  0.0500  0.100
  395  4.000  -28.55  0.95000  0.0500  0.100
  396  4.000  -28.45  0.94525  0.0500  0.100
  397  4.000  -28.35  0.95000  0.0500  0.100
  398  4.000  -28.25  0.95000  0.0500  0.100
  399  4.000  -28.15  0.95000  0.0500  0.100
  400  4.000  -28.05  0.94525  0.0500  0.100
  401  4.000  -27.95  0.95000  0.0500  0.100
  402  4.000  -27.85  0.95000  0.0500  0.100
  403  4.000  -27.75  0.95000  0.0500  0.100
  404  4.000  -27.65  0.95000  0.0500  0.100
  405  4.000  -27.55  0.95000  0.0500  0.100
  406  4.000  -27.45  0.95000  0.0500  0.100
  407  4.000  -27.35  0.94525  0.0500  0.100
  408  4.000  -27.25  0.94525  0.0500  0.100
  409  4.000  -27.15  0.94525  0.0500  0.100
  410  4.000  -27.05  0.95000  0.0500  0.100
  411  4.000  -26.95  0.95000  0.0500  0.100
  412  4.000  -26.85  0.94525  0.0500  0.100
  413  4.000  -26.75  0.94525  0.0500  0.100
  414  4.000  -26.65  0.94525  0.0500  0.100
  415  4.000  -26.55  0.94050  0.0500  0.100
  416  4.000  -26.45  0.93100  0.0500  0.100
  417  4.000  -26.35  0.94525  0.0500  0.100
  418  4.000  -26.25  0.93575  0.0500  0.100
  419  4.000  -26.15  0.93100  0.0500  0.100
  420  4.000  -26.05  0.93575  0.0500  0.100
  421  4.000  -25.95  0.91105  0.0500  0.100
  422  4.000  -25.85  0.92815  0.0500  0.100
  423  4.000  -25.75  0.91485  0.0500  0.100
  424  4.000  -25.65  0.91485  0.0500  0.100
  425  4.050  -30.88  0.95000  0.0500  0.100
  426  4.050  -30.78  0.95000  0.0500  0.100
  427  4.050  -30.68  0.95000  0.0500  0.100
  428  4.050  -30.58  0.95000  0.0500  0.100
  429  4.050  -30.48  0.95000  0.0500  0.100
  430  4.050  -30.38  0.95000  0.0500  0.100
  431  4.050  -30.28  0.95000  0.0500  0.100
  432  4.050  -30.18  0.95000  0.0500  0.100
  433  4.050  -30.08  0.95000  0.0500  0.100
  434  4.050  -29.98  0.95000  0.0500  0.100
  435  4.050  -29.88  0.95000  0.0500  0.100
  436  4.050  -29.78  0.95000  0.0500  0.100
  437  4.050  -29.68  0.95000  0.0500  0.100
  438  4.050  -29.58  0.95000  0.0500  0.100
  439  4.050  -29.48  0.95000  0.0500  0.100
  440  4.050  -29.38  0.95000  0.0500  0.100
  441  4.050  -29.28  0.95000  0.0500  0.100
  442  4.050  -29.18  0.95000  0.0500  0.100
  443  4.050  -29.08  0.95000  0.0500  0.100
  444  4.050  -28.98  0.95000  0.0500  0.100
  445  4.050  -28.88  0.95000  0.0500  0.100
  446  4.050  -28.78  0.95000  0.0500  0.100
  447  4.050  -28.68  0.95000  0.0500  0.100
  448  4.050  -28.58  0.95000  0.0500  0.100
  449  4.050  -28.48  0.95000  0.0500  0.100
  450  4.050  -28.38  0.95000  0.0500  0.100
  451  4.050  -28.28  0.95000  0.0500  0.100
  452  4.050  -28.18  0.95000  0.0500  0.100
  453  4.050  -28.08  0.95000  0.0500  0.100
  454  4.050  -27.98  0.95000  0.0500  0.100
  455  4.050  -27.88  0.94525  0.0500  0.100
  456  4.050  -27.78  0.95000  0.0500  0.100
  457  4.050  -27.68  0.95000  0.0500  0.100
  458  4.050  -27.58  0.95000  0.0500  0.100
  459  4.050  -27.48  0.95000  0.0500  0.100
  460  4.050  -27.38  0.95000  0.0500  0.100
  461  4.050  -27.28  0.94525  0.0500  0.100
  462  4.050  -27.18  0.94525  0.0500  0.100
  463  4.050  -27.08  0.95000  0.0500  0.100
  464  4.050  -26.98  0.94525  0.0500  0.100
  465  4.050  -26.88  0.95000  0.0500  0.100
  466  4.050  -26.78  0.95000  0.0500  0.100
  467  4.050  -26.68  0.95000  0.0500  0.100
  468  4.050  -26.58  0.94525  0.0500  0.100
  469  4.050  -26.48  0.94525  0.0500  0.100
  470  4.050  -26.38  0.94525  0.0500  0.100
  471  4.050  -26.28  0.95000  0.0500  0.100
  472  4.050  -26.18  0.94050  0.0500  0.100
  473  4.050  -26.08  0.94050  0.0500  0.100
  474  4.050  -25.98  0.92245  0.0500  0.100
  475  4.050  -25.88  0.92435  0.0500  0.100
  476  4.050  -25.78  0.92150  0.0500  0.100
  477  4.050  -25.68  0.92150  0.0500  0.100
  478  4.100  -30.91  0.94525  0.0500  0.100
  479  4.100  -30.81  0.94525  0.0500  0.100
  480  4.100  -30.71  0.94525  0.0500  0.100
  481  4.100  -30.61  0.94525  0.0500  0.100
  482  4.100  -30.51  0.94525  0.0500  0.100
  483  4.100  -30.41  0.94525  0.0500  0.100
  484  4.100  -30.31  0.94525  0.0500  0.100
  485  4.100  -30.21  0.94525  0.0500  0.100
  486  4.100  -30.11  0.94525  0.0500  0.100
  487  4.100  -30.01  0.94525  0.0500  0.100
  488  4.100  -29.91  0.94525  0.0500  0.100
  489  4.100  -29.81  0.94525  0.0500  0.100
  490  4.100  -29.71  0.94525  0.0500  0.100
  491  4.100  -29.61  0.94525  0.0500  0.100
  492  4.100  -29.51  0.94525  0.0500  0.100
  493  4.100  -29.41  0.94525  0.0500  0.100
  494  4.100  -29.31  0.94525  0.0500  0.100
  495  4.100  -29.21  0.94525  0.0500  0.100
  496  4.100  -29.11  0.94525  0.0500  0.100
  497  4.100  -29.01  0.94525  0.0500  0.100
  498  4.100  -28.91  0.94525  0.0500  0.100
  499  4.100  -28.81  0.94525  0.0500  0.100
  500  4.100  -28.71  0.94525  0.0500  0.100
  501  4.100  -28.61  0.94525  0.0500  0.100
  502  4.100  -28.51  0.94525  0.0500  0.100
  503  4.100  -28.41  0.94525  0.0500  0.100
