# 2SLAQ selection function in SGP region (Croom et al. 2009, MNRAS, 392, 19)
# M1450 computed with imag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in Croom et al.)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in Croom et al., only quality=1 redshifts considered)
# Tiles at z >= 2.2 removed from original file.
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  470  1.650  -24.87  0.58597  0.0500  0.250
  471  1.650  -24.62  0.41140  0.0500  0.250
  472  1.650  -24.37  0.34721  0.0500  0.250
  473  1.650  -24.12  0.35031  0.0500  0.250
  474  1.650  -23.87  0.25520  0.0500  0.250
  475  1.650  -23.62  0.41105  0.0500  0.250
  476  1.650  -23.37  0.57908  0.0500  0.250
  477  1.650  -23.12  0.54598  0.0500  0.250
  478  1.650  -22.87  0.43027  0.0500  0.250
  479  1.650  -22.62  0.40100  0.0500  0.250
  480  1.650  -22.37  0.39776  0.0500  0.250
  481  1.700  -26.19  0.82623  0.0500  0.250
  482  1.700  -25.94  0.85138  0.0500  0.250
  483  1.700  -25.69  0.86951  0.0500  0.250
  484  1.700  -25.44  0.83422  0.0500  0.250
  485  1.700  -25.19  0.73812  0.0500  0.250
  486  1.700  -24.94  0.59012  0.0500  0.250
  487  1.700  -24.69  0.41432  0.0500  0.250
  488  1.700  -24.44  0.34969  0.0500  0.250
  489  1.700  -24.19  0.35461  0.0500  0.250
  490  1.700  -23.94  0.25703  0.0500  0.250
  491  1.700  -23.69  0.41105  0.0500  0.250
  492  1.700  -23.44  0.58874  0.0500  0.250
  493  1.700  -23.19  0.55342  0.0500  0.250
  494  1.700  -22.94  0.47469  0.0500  0.250
  495  1.700  -22.69  0.43385  0.0500  0.250
  496  1.700  -22.44  0.42091  0.0500  0.250
  497  1.750  -26.26  0.82789  0.0500  0.250
  498  1.750  -26.01  0.85309  0.0500  0.250
  499  1.750  -25.76  0.87389  0.0500  0.250
  500  1.750  -25.51  0.83506  0.0500  0.250
  501  1.750  -25.26  0.73812  0.0500  0.250
  502  1.750  -25.01  0.58834  0.0500  0.250
  503  1.750  -24.76  0.41224  0.0500  0.250
  504  1.750  -24.51  0.34969  0.0500  0.250
  505  1.750  -24.26  0.35533  0.0500  0.250
  506  1.750  -24.01  0.25912  0.0500  0.250
  507  1.750  -23.76  0.41864  0.0500  0.250
  508  1.750  -23.51  0.58572  0.0500  0.250
  509  1.750  -23.26  0.55743  0.0500  0.250
  510  1.750  -23.01  0.46303  0.0500  0.250
  511  1.750  -22.76  0.43698  0.0500  0.255
  512  1.750  -22.50  0.43565  0.0500  0.260
  513  1.800  -26.33  0.82457  0.0500  0.250
  514  1.800  -26.08  0.84967  0.0500  0.250
  515  1.800  -25.83  0.87302  0.0500  0.250
  516  1.800  -25.58  0.83759  0.0500  0.250
  517  1.800  -25.33  0.73886  0.0500  0.250
  518  1.800  -25.08  0.58657  0.0500  0.250
  519  1.800  -24.83  0.41390  0.0500  0.250
  520  1.800  -24.58  0.35039  0.0500  0.250
  521  1.800  -24.33  0.35425  0.0500  0.250
  522  1.800  -24.08  0.25781  0.0500  0.250
  523  1.800  -23.83  0.41780  0.0500  0.250
  524  1.800  -23.58  0.59296  0.0500  0.250
  525  1.800  -23.33  0.55743  0.0500  0.250
  526  1.800  -23.08  0.48523  0.0500  0.250
  527  1.800  -22.83  0.44167  0.0500  0.250
  528  1.800  -22.58  0.43828  0.0500  0.250
  529  1.850  -26.40  0.82789  0.0500  0.250
  530  1.850  -26.15  0.85309  0.0500  0.250
  531  1.850  -25.90  0.87302  0.0500  0.250
  532  1.850  -25.65  0.83843  0.0500  0.250
  533  1.850  -25.40  0.73738  0.0500  0.250
  534  1.850  -25.15  0.59012  0.0500  0.250
  535  1.850  -24.90  0.41390  0.0500  0.250
  536  1.850  -24.65  0.35110  0.0500  0.250
  537  1.850  -24.40  0.35569  0.0500  0.250
  538  1.850  -24.15  0.25859  0.0500  0.250
  539  1.850  -23.90  0.41442  0.0500  0.250
  540  1.850  -23.65  0.59236  0.0500  0.250
  541  1.850  -23.40  0.56030  0.0500  0.250
  542  1.850  -23.15  0.49856  0.0500  0.250
  543  1.850  -22.90  0.45470  0.0500  0.250
  544  1.850  -22.65  0.44354  0.0500  0.250
  545  1.900  -26.47  0.82706  0.0500  0.250
  546  1.900  -26.22  0.85224  0.0500  0.250
  547  1.900  -25.97  0.87477  0.0500  0.250
  548  1.900  -25.72  0.84095  0.0500  0.250
  549  1.900  -25.47  0.73589  0.0500  0.250
  550  1.900  -25.22  0.58953  0.0500  0.250
  551  1.900  -24.97  0.41348  0.0500  0.250
  552  1.900  -24.72  0.35075  0.0500  0.250
  553  1.900  -24.47  0.35676  0.0500  0.250
  554  1.900  -24.22  0.25781  0.0500  0.250
  555  1.900  -23.97  0.41695  0.0500  0.250
  556  1.900  -23.72  0.59356  0.0500  0.250
  557  1.900  -23.47  0.55915  0.0500  0.250
  558  1.900  -23.22  0.50134  0.0500  0.250
  559  1.900  -22.97  0.46618  0.0500  0.255
  560  1.900  -22.71  0.45353  0.0500  0.260
  561  1.950  -26.52  0.82789  0.0500  0.250
  562  1.950  -26.27  0.85309  0.0500  0.250
  563  1.950  -26.02  0.87564  0.0500  0.250
  564  1.950  -25.77  0.83927  0.0500  0.250
  565  1.950  -25.52  0.73886  0.0500  0.250
  566  1.950  -25.27  0.58893  0.0500  0.250
  567  1.950  -25.02  0.41182  0.0500  0.250
  568  1.950  -24.77  0.34898  0.0500  0.250
  569  1.950  -24.52  0.35676  0.0500  0.250
  570  1.950  -24.27  0.25912  0.0500  0.250
  571  1.950  -24.02  0.41738  0.0500  0.250
  572  1.950  -23.77  0.59296  0.0500  0.250
  573  1.950  -23.52  0.56374  0.0500  0.250
  574  1.950  -23.27  0.50134  0.0500  0.250
  575  1.950  -23.02  0.46409  0.0500  0.250
  576  1.950  -22.77  0.46300  0.0500  0.250
  577  2.000  -26.58  0.82872  0.0500  0.250
  578  2.000  -26.33  0.85395  0.0500  0.250
  579  2.000  -26.08  0.87302  0.0500  0.250
  580  2.000  -25.83  0.83590  0.0500  0.250
  581  2.000  -25.58  0.73812  0.0500  0.250
  582  2.000  -25.33  0.58834  0.0500  0.250
  583  2.000  -25.08  0.41390  0.0500  0.250
  584  2.000  -24.83  0.35181  0.0500  0.250
  585  2.000  -24.58  0.35605  0.0500  0.250
  586  2.000  -24.33  0.25964  0.0500  0.250
  587  2.000  -24.08  0.41611  0.0500  0.250
  588  2.000  -23.83  0.59417  0.0500  0.250
  589  2.000  -23.58  0.55858  0.0500  0.250
  590  2.000  -23.33  0.50411  0.0500  0.250
  591  2.000  -23.08  0.46566  0.0500  0.250
  592  2.000  -22.83  0.46037  0.0500  0.250
  593  2.050  -26.63  0.82291  0.0500  0.250
  594  2.050  -26.38  0.84796  0.0500  0.250
  595  2.050  -26.13  0.86776  0.0500  0.250
  596  2.050  -25.88  0.83338  0.0500  0.250
  597  2.050  -25.63  0.73589  0.0500  0.250
  598  2.050  -25.38  0.58538  0.0500  0.250
  599  2.050  -25.13  0.41432  0.0500  0.250
  600  2.050  -24.88  0.35075  0.0500  0.250
  601  2.050  -24.63  0.35354  0.0500  0.250
  602  2.050  -24.38  0.25729  0.0500  0.250
  603  2.050  -24.13  0.41569  0.0500  0.250
  604  2.050  -23.88  0.59175  0.0500  0.250
  605  2.050  -23.63  0.55400  0.0500  0.250
  606  2.050  -23.38  0.48857  0.0500  0.250
  607  2.050  -23.13  0.45366  0.0500  0.250
  608  2.050  -22.88  0.45248  0.0500  0.250
  609  2.100  -26.67  0.81294  0.0500  0.250
  610  2.100  -26.42  0.83769  0.0500  0.250
  611  2.100  -26.17  0.85988  0.0500  0.250
  612  2.100  -25.92  0.82664  0.0500  0.250
  613  2.100  -25.67  0.72035  0.0500  0.250
  614  2.100  -25.42  0.57946  0.0500  0.250
  615  2.100  -25.17  0.40807  0.0500  0.250
  616  2.100  -24.92  0.34226  0.0500  0.250
  617  2.100  -24.67  0.34744  0.0500  0.250
  618  2.100  -24.42  0.25389  0.0500  0.250
  619  2.100  -24.17  0.40092  0.0500  0.250
  620  2.100  -23.92  0.57848  0.0500  0.250
  621  2.100  -23.67  0.53967  0.0500  0.250
  622  2.100  -23.42  0.46081  0.0500  0.250
  623  2.100  -23.17  0.43280  0.0500  0.250
  624  2.100  -22.92  0.41670  0.0500  0.250
  625  2.150  -26.71  0.76727  0.0500  0.250
  626  2.150  -26.46  0.79063  0.0500  0.250
  627  2.150  -26.21  0.82486  0.0500  0.250
  628  2.150  -25.96  0.76603  0.0500  0.250
  629  2.150  -25.71  0.67667  0.0500  0.250
  630  2.150  -25.46  0.54395  0.0500  0.250
  631  2.150  -25.21  0.38392  0.0500  0.250
  632  2.150  -24.96  0.32069  0.0500  0.250
  633  2.150  -24.71  0.33095  0.0500  0.250
  634  2.150  -24.46  0.23639  0.0500  0.250
  635  2.150  -24.21  0.37771  0.0500  0.250
  636  2.150  -23.96  0.53686  0.0500  0.250
  637  2.150  -23.71  0.50301  0.0500  0.250
  638  2.150  -23.46  0.42861  0.0500  0.250
  639  2.150  -23.21  0.38848  0.0500  0.250
  640  2.150  -22.96  0.38040  0.0500  0.250
# dzs = [ 0.05]
# dmags = [ 0.25   0.255  0.26   0.265  0.27   0.275  0.28   0.285  0.29   0.295  0.3
#  0.305  0.31   0.315  0.32   0.325  0.33   0.335  0.34   0.345]
