# Selection function for SDSS Stripe 82 z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  273  5.950  -24.60  0.71700  0.0500  0.100
  274  5.950  -24.50  0.56100  0.0500  0.100
  275  5.950  -24.40  0.36600  0.0500  0.100
  276  5.950  -24.30  0.19800  0.0500  0.100
  277  5.950  -24.20  0.10300  0.0500  0.100
  278  5.950  -24.10  0.06100  0.0500  0.100
  279  5.950  -24.00  0.05500  0.0500  0.100
  280  5.950  -23.90  0.05400  0.0500  0.100
  281  6.000  -27.30  1.00000  0.0500  0.100
  282  6.000  -27.20  1.00000  0.0500  0.100
  283  6.000  -27.10  1.00000  0.0500  0.100
  284  6.000  -27.00  1.00000  0.0500  0.100
  285  6.000  -26.90  1.00000  0.0500  0.100
  286  6.000  -26.80  1.00000  0.0500  0.100
  287  6.000  -26.70  1.00000  0.0500  0.100
  288  6.000  -26.60  1.00000  0.0500  0.100
  289  6.000  -26.50  1.00000  0.0500  0.100
  290  6.000  -26.40  1.00000  0.0500  0.100
  291  6.000  -26.30  1.00000  0.0500  0.100
  292  6.000  -26.20  1.00000  0.0500  0.100
  293  6.000  -26.10  1.00000  0.0500  0.100
  294  6.000  -26.00  0.99900  0.0500  0.100
  295  6.000  -25.90  0.99800  0.0500  0.100
  296  6.000  -25.80  0.99800  0.0500  0.100
  297  6.000  -25.70  0.99900  0.0500  0.100
  298  6.000  -25.60  0.99800  0.0500  0.100
  299  6.000  -25.50  0.99700  0.0500  0.100
  300  6.000  -25.40  0.99400  0.0500  0.100
  301  6.000  -25.30  0.99200  0.0500  0.100
  302  6.000  -25.20  0.98700  0.0500  0.100
  303  6.000  -25.10  0.98300  0.0500  0.100
  304  6.000  -25.00  0.97300  0.0500  0.100
  305  6.000  -24.90  0.94600  0.0500  0.100
  306  6.000  -24.80  0.89400  0.0500  0.100
  307  6.000  -24.70  0.78700  0.0500  0.100
  308  6.000  -24.60  0.61000  0.0500  0.100
  309  6.000  -24.50  0.44900  0.0500  0.100
  310  6.000  -24.40  0.26400  0.0500  0.100
  311  6.000  -24.30  0.13800  0.0500  0.100
  312  6.000  -24.20  0.07500  0.0500  0.100
  313  6.000  -24.10  0.06100  0.0500  0.100
  314  6.000  -24.00  0.05600  0.0500  0.100
  315  6.000  -23.90  0.05600  0.0500  0.100
  316  6.050  -27.30  0.99900  0.0500  0.100
  317  6.050  -27.20  1.00000  0.0500  0.100
  318  6.050  -27.10  1.00000  0.0500  0.100
  319  6.050  -27.00  0.99900  0.0500  0.100
  320  6.050  -26.90  0.99900  0.0500  0.100
  321  6.050  -26.80  1.00000  0.0500  0.100
  322  6.050  -26.70  1.00000  0.0500  0.100
  323  6.050  -26.60  1.00000  0.0500  0.100
  324  6.050  -26.50  1.00000  0.0500  0.100
  325  6.050  -26.40  1.00000  0.0500  0.100
  326  6.050  -26.30  0.99900  0.0500  0.100
  327  6.050  -26.20  0.99900  0.0500  0.100
  328  6.050  -26.10  0.99900  0.0500  0.100
  329  6.050  -26.00  0.99800  0.0500  0.100
  330  6.050  -25.90  0.99800  0.0500  0.100
  331  6.050  -25.80  0.99900  0.0500  0.100
  332  6.050  -25.70  0.99800  0.0500  0.100
  333  6.050  -25.60  0.99600  0.0500  0.100
  334  6.050  -25.50  0.99500  0.0500  0.100
  335  6.050  -25.40  0.99300  0.0500  0.100
  336  6.050  -25.30  0.98800  0.0500  0.100
  337  6.050  -25.20  0.98300  0.0500  0.100
  338  6.050  -25.10  0.97600  0.0500  0.100
  339  6.050  -25.00  0.95600  0.0500  0.100
  340  6.050  -24.90  0.91300  0.0500  0.100
  341  6.050  -24.80  0.80600  0.0500  0.100
  342  6.050  -24.70  0.64500  0.0500  0.100
  343  6.050  -24.60  0.46900  0.0500  0.100
  344  6.050  -24.50  0.31800  0.0500  0.100
  345  6.050  -24.40  0.17800  0.0500  0.100
  346  6.050  -24.30  0.10100  0.0500  0.100
  347  6.050  -24.20  0.06300  0.0500  0.100
  348  6.050  -24.10  0.05700  0.0500  0.100
  349  6.050  -24.00  0.05600  0.0500  0.100
  350  6.050  -23.90  0.05600  0.0500  0.100
  351  6.100  -27.30  0.99900  0.0500  0.100
  352  6.100  -27.20  1.00000  0.0500  0.100
  353  6.100  -27.10  0.99700  0.0500  0.100
  354  6.100  -27.00  0.99600  0.0500  0.100
  355  6.100  -26.90  0.99900  0.0500  0.100
  356  6.100  -26.80  0.99900  0.0500  0.100
  357  6.100  -26.70  0.99800  0.0500  0.100
  358  6.100  -26.60  0.99900  0.0500  0.100
  359  6.100  -26.50  1.00000  0.0500  0.100
  360  6.100  -26.40  1.00000  0.0500  0.100
  361  6.100  -26.30  0.99700  0.0500  0.100
  362  6.100  -26.20  0.99700  0.0500  0.100
  363  6.100  -26.10  0.99800  0.0500  0.100
  364  6.100  -26.00  0.99700  0.0500  0.100
  365  6.100  -25.90  0.99500  0.0500  0.100
  366  6.100  -25.80  0.99400  0.0500  0.100
  367  6.100  -25.70  0.99500  0.0500  0.100
  368  6.100  -25.60  0.99400  0.0500  0.100
  369  6.100  -25.50  0.99100  0.0500  0.100
  370  6.100  -25.40  0.98700  0.0500  0.100
  371  6.100  -25.30  0.98200  0.0500  0.100
  372  6.100  -25.20  0.97700  0.0500  0.100
  373  6.100  -25.10  0.95400  0.0500  0.100
  374  6.100  -25.00  0.90800  0.0500  0.100
  375  6.100  -24.90  0.83400  0.0500  0.100
  376  6.100  -24.80  0.68400  0.0500  0.100
  377  6.100  -24.70  0.51100  0.0500  0.100
  378  6.100  -24.60  0.31800  0.0500  0.100
  379  6.100  -24.50  0.18900  0.0500  0.100
  380  6.100  -24.40  0.11200  0.0500  0.100
  381  6.100  -24.30  0.07200  0.0500  0.100
  382  6.100  -24.20  0.05900  0.0500  0.100
  383  6.100  -24.10  0.05500  0.0500  0.100
  384  6.100  -24.00  0.05600  0.0500  0.100
  385  6.100  -23.90  0.05600  0.0500  0.100
  386  6.150  -27.30  0.99400  0.0500  0.100
  387  6.150  -27.20  0.99500  0.0500  0.100
  388  6.150  -27.10  0.99500  0.0500  0.100
  389  6.150  -27.00  0.99500  0.0500  0.100
  390  6.150  -26.90  0.99400  0.0500  0.100
  391  6.150  -26.80  0.99100  0.0500  0.100
