# BOSS color selection function (Ross et al. 2013, ApJ, 773, 14)
# M1450 computed from imag with Beta's template,
# selection function corrected for mean spectroscopic completeness (fsc=0.962)
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  267  2.325  -26.97  0.00000  0.0500  0.100
  268  2.325  -26.87  0.32371  0.0500  0.100
  269  2.325  -26.77  0.86840  0.0500  0.100
  270  2.325  -26.67  0.82828  0.0500  0.100
  271  2.325  -26.57  0.80548  0.0500  0.100
  272  2.325  -26.47  0.76873  0.0500  0.100
  273  2.325  -26.37  0.84916  0.0500  0.100
  274  2.325  -26.27  0.84175  0.0500  0.100
  275  2.325  -26.17  0.82318  0.0500  0.100
  276  2.325  -26.07  0.84002  0.0500  0.100
  277  2.325  -25.97  0.78865  0.0500  0.100
  278  2.325  -25.87  0.85512  0.0500  0.100
  279  2.325  -25.77  0.80414  0.0500  0.100
  280  2.325  -25.67  0.85801  0.0500  0.100
  281  2.325  -25.57  0.78336  0.0500  0.100
  282  2.325  -25.47  0.83550  0.0500  0.100
  283  2.325  -25.37  0.82732  0.0500  0.100
  284  2.325  -25.27  0.82261  0.0500  0.100
  285  2.325  -25.17  0.78018  0.0500  0.100
  286  2.325  -25.07  0.78759  0.0500  0.100
  287  2.325  -24.97  0.79490  0.0500  0.100
  288  2.325  -24.87  0.81087  0.0500  0.100
  289  2.325  -24.77  0.76604  0.0500  0.100
  290  2.325  -24.67  0.77508  0.0500  0.100
  291  2.325  -24.57  0.74699  0.0500  0.100
  292  2.325  -24.47  0.70543  0.0500  0.100
  293  2.325  -24.37  0.60866  0.0500  0.100
  294  2.325  -24.27  0.59028  0.0500  0.100
  295  2.325  -24.17  0.49707  0.0500  0.100
  296  2.325  -24.07  0.52381  0.0500  0.100
  297  2.325  -23.97  0.49639  0.0500  0.100
  298  2.325  -23.87  0.41501  0.0500  0.100
  299  2.325  -23.77  0.44964  0.0500  0.100
  300  2.325  -23.67  0.42809  0.0500  0.100
  301  2.325  -23.57  0.36373  0.0500  0.100
  302  2.325  -23.47  0.37287  0.0500  0.100
  303  2.325  -23.37  0.30091  0.0500  0.100
  304  2.325  -23.27  0.29601  0.0500  0.100
  305  2.325  -23.17  0.23434  0.0500  0.100
  306  2.325  -23.07  0.24050  0.0500  0.100
  307  2.325  -22.97  0.20279  0.0500  0.100
  308  2.325  -22.87  0.18923  0.0500  0.100
  309  2.375  -27.22  0.00000  0.0500  0.100
  310  2.375  -27.12  0.00000  0.0500  0.100
  311  2.375  -27.02  0.00000  0.0500  0.100
  312  2.375  -26.92  0.48379  0.0500  0.100
  313  2.375  -26.82  0.85955  0.0500  0.100
  314  2.375  -26.72  0.82838  0.0500  0.100
  315  2.375  -26.62  0.83463  0.0500  0.100
  316  2.375  -26.52  0.81443  0.0500  0.100
  317  2.375  -26.42  0.83059  0.0500  0.100
  318  2.375  -26.32  0.86445  0.0500  0.100
  319  2.375  -26.22  0.84762  0.0500  0.100
  320  2.375  -26.12  0.86445  0.0500  0.100
  321  2.375  -26.02  0.82713  0.0500  0.100
  322  2.375  -25.92  0.88138  0.0500  0.100
  323  2.375  -25.82  0.86840  0.0500  0.100
  324  2.375  -25.72  0.86628  0.0500  0.100
  325  2.375  -25.62  0.84752  0.0500  0.100
  326  2.375  -25.52  0.81087  0.0500  0.100
