# Kashikawa et al. (2015, ApJ, 798, 28) selection function for Subaru High-z Quasar Survey (6.5deg2)
# provided by Nobunari Kashikawa
# cosmology is H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  349  5.700  -23.10  0.01608  0.0500  0.050
  350  5.700  -23.05  0.01567  0.0500  0.050
  351  5.700  -23.00  0.01507  0.0500  0.050
  352  5.700  -22.95  0.01448  0.0500  0.050
  353  5.700  -22.90  0.01388  0.0500  0.050
  354  5.700  -22.85  0.01328  0.0500  0.050
  355  5.700  -22.80  0.01268  0.0500  0.050
  356  5.700  -22.75  0.01208  0.0500  0.050
  357  5.700  -22.70  0.01148  0.0500  0.050
  358  5.700  -22.65  0.01088  0.0500  0.050
  359  5.700  -22.60  0.01029  0.0500  0.050
  360  5.700  -22.55  0.00969  0.0500  0.050
  361  5.700  -22.50  0.00909  0.0500  0.050
  362  5.700  -22.45  0.00849  0.0500  0.050
  363  5.700  -22.40  0.00789  0.0500  0.050
  364  5.700  -22.35  0.00729  0.0500  0.050
  365  5.700  -22.30  0.00669  0.0500  0.050
  366  5.700  -22.25  0.00610  0.0500  0.050
  367  5.700  -22.20  0.00550  0.0500  0.050
  368  5.700  -22.15  0.00490  0.0500  0.050
  369  5.700  -22.10  0.00430  0.0500  0.050
  370  5.700  -22.05  0.00403  0.0500  0.050
  371  5.700  -22.00  0.00383  0.0500  0.050
  372  5.700  -21.95  0.00364  0.0500  0.050
  373  5.700  -21.90  0.00345  0.0500  0.050
  374  5.700  -21.85  0.00326  0.0500  0.050
  375  5.700  -21.80  0.00307  0.0500  0.050
  376  5.700  -21.75  0.00288  0.0500  0.050
  377  5.700  -21.70  0.00268  0.0500  0.050
  378  5.700  -21.65  0.00249  0.0500  0.050
  379  5.700  -21.60  0.00230  0.0500  0.050
  380  5.700  -21.55  0.00211  0.0500  0.050
  381  5.700  -21.50  0.00192  0.0500  0.050
  382  5.700  -21.45  0.00172  0.0500  0.050
  383  5.700  -21.40  0.00153  0.0500  0.050
  384  5.700  -21.35  0.00134  0.0500  0.050
  385  5.700  -21.30  0.00115  0.0500  0.050
  386  5.700  -21.25  0.00096  0.0500  0.050
  387  5.700  -21.20  0.00077  0.0500  0.050
  388  5.700  -21.15  0.00057  0.0500  0.050
  389  5.700  -21.10  0.00038  0.0500  0.050
  390  5.700  -21.05  0.00000  0.0500  0.050
  391  5.750  -27.50  0.00479  0.0500  0.050
  392  5.750  -27.45  0.00479  0.0500  0.050
  393  5.750  -27.40  0.00479  0.0500  0.050
  394  5.750  -27.35  0.00479  0.0500  0.050
  395  5.750  -27.30  0.00479  0.0500  0.050
  396  5.750  -27.25  0.00479  0.0500  0.050
  397  5.750  -27.20  0.00479  0.0500  0.050
  398  5.750  -27.15  0.00479  0.0500  0.050
  399  5.750  -27.10  0.00479  0.0500  0.050
  400  5.750  -27.05  0.00477  0.0500  0.050
  401  5.750  -27.00  0.00475  0.0500  0.050
  402  5.750  -26.95  0.00474  0.0500  0.050
  403  5.750  -26.90  0.00472  0.0500  0.050
  404  5.750  -26.85  0.00470  0.0500  0.050
  405  5.750  -26.80  0.00469  0.0500  0.050
  406  5.750  -26.75  0.00467  0.0500  0.050
  407  5.750  -26.70  0.00465  0.0500  0.050
  408  5.750  -26.65  0.00463  0.0500  0.050
  409  5.750  -26.60  0.00462  0.0500  0.050
  410  5.750  -26.55  0.00460  0.0500  0.050
  411  5.750  -26.50  0.00458  0.0500  0.050
  412  5.750  -26.45  0.00457  0.0500  0.050
  413  5.750  -26.40  0.00455  0.0500  0.050
  414  5.750  -26.35  0.00453  0.0500  0.050
  415  5.750  -26.30  0.00451  0.0500  0.050
  416  5.750  -26.25  0.00450  0.0500  0.050
  417  5.750  -26.20  0.00448  0.0500  0.050
  418  5.750  -26.15  0.00446  0.0500  0.050
  419  5.750  -26.10  0.00451  0.0500  0.050
  420  5.750  -26.05  0.00467  0.0500  0.050
  421  5.750  -26.00  0.00482  0.0500  0.050
  422  5.750  -25.95  0.00498  0.0500  0.050
  423  5.750  -25.90  0.00513  0.0500  0.050
  424  5.750  -25.85  0.00528  0.0500  0.050
  425  5.750  -25.80  0.00544  0.0500  0.050
  426  5.750  -25.75  0.00559  0.0500  0.050
  427  5.750  -25.70  0.00575  0.0500  0.050
  428  5.750  -25.65  0.00590  0.0500  0.050
  429  5.750  -25.60  0.00605  0.0500  0.050
  430  5.750  -25.55  0.00621  0.0500  0.050
  431  5.750  -25.50  0.00636  0.0500  0.050
  432  5.750  -25.45  0.00652  0.0500  0.050
  433  5.750  -25.40  0.00667  0.0500  0.050
  434  5.750  -25.35  0.00683  0.0500  0.050
  435  5.750  -25.30  0.00698  0.0500  0.050
  436  5.750  -25.25  0.00713  0.0500  0.050
  437  5.750  -25.20  0.00729  0.0500  0.050
  438  5.750  -25.15  0.00744  0.0500  0.050
  439  5.750  -25.10  0.00764  0.0500  0.050
  440  5.750  -25.05  0.00792  0.0500  0.050
