# Willott et al. (2010) selection function for CFHQS Deep Survey (4.47deg2)
# corrected for cosmology in M1450
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  444  5.825  -24.70  0.37830  0.0250  0.100
  445  5.825  -24.60  0.38570  0.0250  0.100
  446  5.825  -24.50  0.39220  0.0250  0.100
  447  5.825  -24.40  0.39610  0.0250  0.100
  448  5.825  -24.30  0.39650  0.0250  0.100
  449  5.825  -24.20  0.39460  0.0250  0.100
  450  5.825  -24.10  0.39410  0.0250  0.100
  451  5.825  -24.00  0.39730  0.0250  0.100
  452  5.825  -23.90  0.40270  0.0250  0.100
  453  5.825  -23.80  0.40750  0.0250  0.100
  454  5.825  -23.70  0.41010  0.0250  0.100
  455  5.825  -23.60  0.41100  0.0250  0.100
  456  5.825  -23.50  0.41070  0.0250  0.100
  457  5.825  -23.40  0.40790  0.0250  0.100
  458  5.825  -23.30  0.40190  0.0250  0.100
  459  5.825  -23.20  0.39330  0.0250  0.100
  460  5.825  -23.10  0.38480  0.0250  0.100
  461  5.825  -23.00  0.37870  0.0250  0.100
  462  5.825  -22.90  0.37650  0.0250  0.100
  463  5.825  -22.80  0.37750  0.0250  0.100
  464  5.825  -22.70  0.37850  0.0250  0.100
  465  5.825  -22.60  0.37290  0.0250  0.100
  466  5.825  -22.50  0.35930  0.0250  0.100
  467  5.825  -22.40  0.33850  0.0250  0.100
  468  5.825  -22.30  0.31780  0.0250  0.100
  469  5.825  -22.20  0.29410  0.0250  0.100
  470  5.825  -22.10  0.25110  0.0250  0.100
  471  5.825  -22.00  0.18330  0.0250  0.100
  472  5.825  -21.90  0.10890  0.0250  0.100
  473  5.825  -21.80  0.05110  0.0250  0.100
  474  5.825  -21.70  0.02490  0.0250  0.100
  475  5.825  -21.60  0.01180  0.0250  0.100
  476  5.825  -21.50  0.00000  0.0250  0.100
  477  5.825  -21.40  0.00000  0.0250  0.100
  478  5.825  -21.30  0.00000  0.0250  0.100
  479  5.825  -21.20  0.00000  0.0250  0.100
  480  5.825  -21.10  0.00000  0.0250  0.100
  481  5.850  -29.00  0.52340  0.0250  0.100
  482  5.850  -28.90  0.53140  0.0250  0.100
  483  5.850  -28.80  0.53140  0.0250  0.100
  484  5.850  -28.70  0.53140  0.0250  0.100
  485  5.850  -28.60  0.53140  0.0250  0.100
  486  5.850  -28.50  0.53140  0.0250  0.100
  487  5.850  -28.40  0.53140  0.0250  0.100
  488  5.850  -28.30  0.53140  0.0250  0.100
  489  5.850  -28.20  0.53140  0.0250  0.100
  490  5.850  -28.10  0.53140  0.0250  0.100
  491  5.850  -28.00  0.53140  0.0250  0.100
  492  5.850  -27.90  0.53140  0.0250  0.100
  493  5.850  -27.80  0.53140  0.0250  0.100
  494  5.850  -27.70  0.53140  0.0250  0.100
  495  5.850  -27.60  0.53140  0.0250  0.100
  496  5.850  -27.50  0.53140  0.0250  0.100
  497  5.850  -27.40  0.53140  0.0250  0.100
  498  5.850  -27.30  0.53140  0.0250  0.100
  499  5.850  -27.20  0.53140  0.0250  0.100
  500  5.850  -27.10  0.53140  0.0250  0.100
  501  5.850  -27.00  0.53140  0.0250  0.100
  502  5.850  -26.90  0.53140  0.0250  0.100
  503  5.850  -26.80  0.53140  0.0250  0.100
  504  5.850  -26.70  0.53140  0.0250  0.100
  505  5.850  -26.60  0.53140  0.0250  0.100
