# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  204  3.540  -26.79  0.00000  0.0200  0.050
  205  3.540  -26.74  0.00000  0.0200  0.050
  206  3.540  -26.69  0.00000  0.0200  0.050
  207  3.540  -26.64  0.00000  0.0200  0.050
  208  3.540  -26.59  0.00000  0.0200  0.050
  209  3.540  -26.54  0.00000  0.0200  0.050
  210  3.540  -26.49  0.00000  0.0200  0.050
  211  3.540  -26.44  0.00000  0.0200  0.050
  212  3.540  -26.39  0.00000  0.0200  0.050
  213  3.540  -26.34  0.00000  0.0200  0.050
  214  3.540  -26.29  0.00000  0.0200  0.050
  215  3.540  -26.24  0.00000  0.0200  0.050
  216  3.540  -26.19  0.00000  0.0200  0.050
  217  3.540  -26.14  0.00000  0.0200  0.050
  218  3.540  -26.09  0.00000  0.0200  0.050
  219  3.540  -26.04  0.00000  0.0200  0.050
  220  3.540  -25.99  0.00000  0.0200  0.050
  221  3.540  -25.94  0.00000  0.0200  0.050
  222  3.540  -25.89  0.00000  0.0200  0.050
  223  3.540  -25.84  0.00000  0.0200  0.050
  224  3.540  -25.79  0.00000  0.0200  0.050
  225  3.540  -25.74  0.00000  0.0200  0.050
  226  3.540  -25.69  0.00000  0.0200  0.050
  227  3.540  -25.64  0.00000  0.0200  0.050
  228  3.540  -25.59  0.00000  0.0200  0.050
  229  3.540  -25.54  0.00000  0.0200  0.050
  230  3.540  -25.49  0.00000  0.0200  0.050
  231  3.540  -25.44  0.00000  0.0200  0.050
  232  3.540  -25.39  0.00000  0.0200  0.050
  233  3.540  -25.34  0.00000  0.0200  0.050
  234  3.540  -25.29  0.00000  0.0200  0.050
  235  3.540  -25.24  0.00000  0.0200  0.050
  236  3.540  -25.19  0.00000  0.0200  0.050
  237  3.540  -25.14  0.00000  0.0200  0.050
  238  3.540  -25.09  0.00000  0.0200  0.050
  239  3.540  -25.04  0.00000  0.0200  0.050
  240  3.540  -24.99  0.00000  0.0200  0.050
  241  3.540  -24.94  0.00000  0.0200  0.050
  242  3.540  -24.89  0.00000  0.0200  0.050
  243  3.540  -24.84  0.00000  0.0200  0.050
  244  3.540  -24.79  0.00000  0.0200  0.050
  245  3.540  -24.74  0.00000  0.0200  0.050
  246  3.540  -24.69  0.00000  0.0200  0.050
  247  3.540  -24.64  0.00000  0.0200  0.050
  248  3.540  -24.59  0.00000  0.0200  0.050
  249  3.540  -24.54  0.00000  0.0200  0.050
  250  3.540  -24.49  0.00000  0.0200  0.050
  251  3.540  -24.44  0.00000  0.0200  0.050
  252  3.540  -24.39  0.00000  0.0200  0.050
  253  3.540  -24.34  0.00000  0.0200  0.050
  254  3.540  -24.29  0.00000  0.0200  0.050
  255  3.540  -24.24  0.00000  0.0200  0.050
  256  3.540  -24.19  0.00000  0.0200  0.050
  257  3.540  -24.14  0.00000  0.0200  0.050
  258  3.540  -24.09  0.00000  0.0200  0.050
  259  3.540  -24.04  0.00000  0.0200  0.050
  260  3.540  -23.99  0.00000  0.0200  0.050
  261  3.540  -23.94  0.00000  0.0200  0.050
  262  3.540  -23.89  0.00000  0.0200  0.050
  263  3.540  -23.84  0.00000  0.0200  0.050
  264  3.540  -23.79  0.00000  0.0200  0.050
  265  3.540  -23.74  0.00000  0.0200  0.050
  266  3.540  -23.69  0.00000  0.0200  0.050
  267  3.540  -23.64  0.00000  0.0200  0.050
  268  3.540  -23.59  0.00000  0.0200  0.050
  269  3.540  -23.54  0.00000  0.0200  0.050
  270  3.540  -23.49  0.00000  0.0200  0.050
  271  3.540  -23.44  0.00000  0.0200  0.050
  272  3.540  -23.39  0.00000  0.0200  0.050
  273  3.540  -23.34  0.00000  0.0200  0.050
  274  3.540  -23.29  0.00000  0.0200  0.050
  275  3.540  -23.24  0.00000  0.0200  0.050
  276  3.540  -23.19  0.00000  0.0200  0.050
  277  3.540  -23.14  0.00000  0.0200  0.050
  278  3.540  -23.09  0.00000  0.0200  0.050
  279  3.540  -23.04  0.00000  0.0200  0.050
  280  3.540  -22.99  0.00000  0.0200  0.050
  281  3.540  -22.94  0.00000  0.0200  0.050
  282  3.540  -22.89  0.00000  0.0200  0.050
  283  3.540  -22.84  0.00000  0.0200  0.050
  284  3.540  -22.79  0.00000  0.0200  0.050
  285  3.540  -22.74  0.00000  0.0200  0.050
  286  3.540  -22.69  0.00000  0.0200  0.050
  287  3.540  -22.64  0.00000  0.0200  0.050
  288  3.540  -22.59  0.00000  0.0200  0.050
  289  3.540  -22.54  0.00000  0.0200  0.050
  290  3.540  -22.49  0.00000  0.0200  0.050
  291  3.540  -22.44  0.00000  0.0200  0.050
  292  3.540  -22.39  0.00000  0.0200  0.050
  293  3.540  -22.34  0.00000  0.0200  0.050
  294  3.540  -22.29  0.00000  0.0200  0.050
  295  3.540  -22.24  0.00324  0.0200  0.050
  296  3.540  -22.19  0.00598  0.0200  0.050
  297  3.540  -22.14  0.00773  0.0200  0.050
  298  3.540  -22.09  0.00817  0.0200  0.050
  299  3.540  -22.04  0.00732  0.0200  0.050
  300  3.540  -21.99  0.00574  0.0200  0.050
  301  3.540  -21.94  0.00398  0.0200  0.050
  302  3.540  -21.89  0.00242  0.0200  0.050
  303  3.540  -21.84  0.00127  0.0200  0.050
  304  3.560  -26.84  0.00000  0.0200  0.050
  305  3.560  -26.79  0.00000  0.0200  0.050
  306  3.560  -26.74  0.00000  0.0200  0.050
  307  3.560  -26.69  0.00000  0.0200  0.050
  308  3.560  -26.64  0.00000  0.0200  0.050
  309  3.560  -26.59  0.00000  0.0200  0.050
  310  3.560  -26.54  0.00000  0.0200  0.050
  311  3.560  -26.49  0.00000  0.0200  0.050
  312  3.560  -26.44  0.00000  0.0200  0.050
  313  3.560  -26.39  0.00000  0.0200  0.050
  314  3.560  -26.34  0.00000  0.0200  0.050
  315  3.560  -26.29  0.00000  0.0200  0.050
  316  3.560  -26.24  0.00000  0.0200  0.050
  317  3.560  -26.19  0.00000  0.0200  0.050
  318  3.560  -26.14  0.00000  0.0200  0.050
  319  3.560  -26.09  0.00000  0.0200  0.050
  320  3.560  -26.04  0.00000  0.0200  0.050
  321  3.560  -25.99  0.00000  0.0200  0.050
  322  3.560  -25.94  0.00000  0.0200  0.050
  323  3.560  -25.89  0.00000  0.0200  0.050
  324  3.560  -25.84  0.00000  0.0200  0.050
  325  3.560  -25.79  0.00000  0.0200  0.050
  326  3.560  -25.74  0.00000  0.0200  0.050
  327  3.560  -25.69  0.00000  0.0200  0.050
  328  3.560  -25.64  0.00000  0.0200  0.050
  329  3.560  -25.59  0.00000  0.0200  0.050
  330  3.560  -25.54  0.00000  0.0200  0.050
  331  3.560  -25.49  0.00000  0.0200  0.050
  332  3.560  -25.44  0.00000  0.0200  0.050
  333  3.560  -25.39  0.00000  0.0200  0.050
  334  3.560  -25.34  0.00000  0.0200  0.050
