# counter  z     Mi(z=2) p      area     sample
      353  2.212 -24.22 0.06250 2236.00  1
      354  2.212 -25.39 0.24638 2236.00  1
      355  2.212 -25.18 0.29070 2236.00  1
      356  2.212 -24.78 0.16162 2236.00  1
      357  2.212 -25.54 0.31924 2236.00  1
      358  2.212 -26.27 0.55430 2236.00  1
      359  2.212 -25.77 0.40690 2236.00  1
      360  2.212 -24.98 0.22860 2236.00  1
      361  2.212 -24.16 0.06250 2236.00  1
      362  2.212 -24.48 0.07747 2236.00  1
      363  2.213 -24.78 0.16121 2236.00  1
      364  2.213 -24.31 0.09520 2236.00  1
      365  2.213 -26.12 0.46320 2236.00  1
      366  2.213 -26.33 0.41477 2236.00  1
      367  2.213 -27.63 0.36199 2236.00  1
      368  2.213 -25.63 0.39390 2236.00  1
      369  2.213 -27.20 0.46267 2236.00  1
      370  2.213 -24.65 0.14840 2236.00  1
      371  2.213 -25.39 0.23532 2236.00  1
      372  2.213 -26.98 0.51050 2236.00  1
      373  2.213 -25.64 0.40330 2236.00  1
      374  2.213 -25.18 0.28550 2236.00  1
      375  2.213 -26.05 0.43161 2236.00  1
      376  2.213 -25.11 0.26179 2236.00  1
      377  2.213 -24.52 0.07840 2236.00  1
      378  2.213 -24.97 0.22860 2236.00  1
      379  2.213 -25.17 0.29070 2236.00  1
      380  2.213 -27.07 0.49187 2236.00  1
      381  2.213 -25.54 0.33520 2236.00  1
      382  2.213 -27.19 0.46900 2236.00  1
      383  2.213 -27.15 0.40648 2236.00  1
      384  2.213 -24.88 0.23276 2236.00  1
      385  2.213 -25.37 0.24682 2236.00  1
      386  2.213 -25.11 0.27720 2236.00  1
      387  2.213 -25.11 0.27720 2236.00  1
      388  2.213 -25.61 0.30168 2236.00  1
      389  2.213 -25.39 0.25710 2236.00  1
      390  2.213 -26.30 0.51733 2236.00  1
      391  2.213 -25.46 0.26325 2236.00  1
      392  2.213 -25.98 0.41033 2236.00  1
      393  2.213 -25.04 0.27720 2236.00  1
      394  2.213 -25.96 0.41460 2236.00  1
      395  2.213 -24.96 0.22860 2236.00  1
      396  2.214 -26.74 0.39830 2236.00  1
      397  2.214 -25.63 0.35946 2236.00  1
      398  2.214 -24.00 0.00000 2236.00  1
      399  2.214 -25.78 0.40259 2236.00  1
      400  2.214 -25.24 0.24156 2236.00  1
      401  2.214 -26.53 0.45400 2236.00  1
      402  2.214 -25.33 0.23373 2236.00  1
      403  2.214 -25.74 0.40690 2236.00  1
      404  2.214 -25.27 0.22457 2236.00  1
      405  2.214 -26.71 0.48300 2236.00  1
      406  2.214 -26.39 0.41766 2236.00  1
      407  2.214 -25.17 0.28102 2236.00  1
      408  2.214 -24.47 0.07629 2236.00  1
      409  2.214 -26.32 0.41477 2236.00  1
      410  2.214 -25.52 0.33520 2236.00  1
      411  2.214 -26.03 0.46320 2236.00  1
      412  2.214 -25.12 0.27720 2236.00  1
      413  2.214 -25.32 0.24499 2236.00  1
      414  2.214 -26.77 0.38808 2236.00  1
      415  2.214 -24.95 0.21772 2236.00  1
      416  2.214 -26.86 0.49310 2236.00  1
      417  2.214 -25.60 0.33520 2236.00  1
      418  2.214 -26.86 0.47017 2236.00  1
      419  2.214 -25.20 0.27907 2236.00  1
      420  2.214 -26.76 0.39635 2236.00  1
